preset,z,H_code,E_grut,in_domain,status
vacuum_plus_matter,0.7802814175429174,0.5195842582346958,2.138678607533414,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.7560005315930511,0.5104618308521854,2.101129470925547,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.7320508075688787,0.5014916457546404,2.0642069840147346,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.7084277288221505,0.4926712148258707,2.0279009053804873,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.6851268403062374,0.48399808999514937,1.9922011584348207,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.6621437477359597,0.47546986259731283,1.9570978287883425,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.6394741167588744,0.4670841627429953,1.922581161658054,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.6171136721378656,0.4588386586988377,1.888641559316205,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.5950581969448812,0.4507310562775121,1.8552695785795543,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.5733035317656698,0.44275909823740595,1.8224559283383883,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.5518455739153612,0.43492056369181326,1.7901914671246721,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.5306802766647454,0.4272132675274815,1.758467200718712,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.5098036484771065,0.4196350598323655,1.727274279793712,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.4892117522554629,0.4121838253324426,1.69660399759763,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.46890070460007527,0.4048574828374443,1.6664477876717354,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.44886667507608147,0.3976539846953639,1.6367972216052875,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.42910588549111917,0.3905713162555988,1.60764400682576,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.40961460918280146,0.383607495340592,1.578979984424043,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.3903891703159106,0.3767605717258358,1.5507971270140712,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.3714259431891769,0.37002862662810626,1.5230875366263263,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.35272135155151174,0.3634097722017958,1.495843442634676,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.3342718679275669,0.3569021510432154,1.4690571997160131,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.3160740129524937,0.35050393570273974,1.442721285842182,True,OUT_OF_DOMAIN_HIGH_Z
