preset,anchor,z,H_code,H_phys
vacuum_plus_matter,Planck_67p4,0.22874067584543956,0.32009202245572965,88.80231498790599
vacuum_plus_matter,Planck_67p4,0.21198213872980665,0.31431348345872495,87.19918962337779
vacuum_plus_matter,Planck_67p4,0.19545216779723984,0.3086323574564103,85.62308929799933
vacuum_plus_matter,Planck_67p4,0.17914764568136743,0.3030470399695739,84.07356888518707
vacuum_plus_matter,Planck_67p4,0.16306549753292598,0.29755595241525884,82.55019044268967
vacuum_plus_matter,Planck_67p4,0.147202690439878,0.29215754169075797,81.05252309717649
vacuum_plus_matter,Planck_67p4,0.13155623285543894,0.28685027976417504,79.58014293064822
vacuum_plus_matter,Planck_67p4,0.11612317403390549,0.28163266327144565,78.13263286863932
vacuum_plus_matter,Planck_67p4,0.10090060347417729,0.27650321311971626,76.7095825701845
vacuum_plus_matter,Planck_67p4,0.0858856503708707,0.27146047409697555,75.31058831951972
vacuum_plus_matter,Planck_67p4,0.07107548307291545,0.26650301448784025,73.93525291949068
vacuum_plus_matter,Planck_67p4,0.05646730854953885,0.2616294256953928,72.58318558664017
vacuum_plus_matter,Planck_67p4,0.04205837186353034,0.2568383218689753,71.25400184794786
vacuum_plus_matter,Planck_67p4,0.0278459556516919,0.25212833953784114,69.94732343919527
vacuum_plus_matter,Planck_67p4,0.013827379612374013,0.2474981372505697,68.66277820492951
vacuum_plus_matter,Planck_67p4,1.1102230246251565e-15,0.24294639522015138,67.4
vacuum_plus_matter,SH0ES_73p0,1.9590836273794663,0.9910774115646763,297.79676697265256
vacuum_plus_matter,SH0ES_73p0,1.9187253046084067,0.974139891599034,292.7074181211437
vacuum_plus_matter,SH0ES_73p0,1.8789174205616268,0.9574817354289774,287.7020118902252
vacuum_plus_matter,SH0ES_73p0,1.839652467920478,0.9410984139871732,282.77918739567804
vacuum_plus_matter,SH0ES_73p0,1.8009230417570605,0.9249854707843015,277.93760556136533
vacuum_plus_matter,SH0ES_73p0,1.762721838137737,0.9091385207540837,273.17594877218926
vacuum_plus_matter,SH0ES_73p0,1.725041652745693,0.8935532491165868,268.4929205325387
vacuum_plus_matter,SH0ES_73p0,1.6878753795222874,0.878225410259514,263.8872451301423
vacuum_plus_matter,SH0ES_73p0,1.651216009326923,0.8631508266372004,259.3576673052411
vacuum_plus_matter,SH0ES_73p0,1.615056628615208,0.8483253876870323,254.90295192499613
vacuum_plus_matter,SH0ES_73p0,1.5793904181351355,0.8337450487630148,250.5218836630498
