z,H_code,E_z
0.44224957030743184,0.3952797682414055,1.627024627730046
0.43697765218487516,0.3933900116478814,1.6192461357223267
0.4317250047358989,0.3915087623640917,1.611502660944341
0.42649155751956447,0.3896359829454759,1.6037940492692477
0.42127724035241965,0.38777163610939525,1.596120147236697
0.41608198330755597,0.385915684734437,1.5884808020499677
0.4109057167136725,0.3840680918597216,1.5808758615731138
0.40574837115414053,0.3822288206842133,1.5733051743281286
0.40060987746607357,0.38039783456603316,1.5657685894921154
0.39549016673939863,0.3785750970217753,1.5582659568944748
0.3903891703159328,0.3767605717258257,1.5507971270140999
0.3853068197884628,0.3749542225096847,1.5433619509765866
0.38024304699982725,0.37315601336129106,1.5359602805514534
0.375197784042002,0.37136590842435013,1.5285919681493745
0.37017096325519083,0.36958387199766435,1.5212568668194246
0.36516251722691706,0.36780986853446646,1.5139548302463344
0.3601723787911193,0.3660438626417558,1.5066857127477584
0.3552004810272522,0.3642858190796372,1.4994493692715543
0.35024675725938703,0.362535702760663,1.4922456553930734
0.34531114105531935,0.3607934787491776,1.4850744273124645
0.3403935662256765,0.35905911226066467,1.477935541851985
0.33549396682303145,0.3573325686610975,1.470828856453329
0.33061227714101693,0.35561381346629206,1.4637542291749612
0.3257484317134458,0.35390281234126214,1.456711518689467
0.32090236531343197,0.35219953109957847,1.4497005842809105
0.31607401295251614,0.3505039357027292,1.442721285842204
0.3112633098797939,0.3488159922594842,1.4357734838724916
0.30647019158104793,0.3471356670252613,1.42885703947454
0.30169459377788277,0.34546292640149545,1.4219718143521416
0.29693645242686206,0.3437977369350111,1.4151176708075317
0.29219570371865067,0.34214006531739627,1.4082944717388122
0.28747228407715797,0.3404898783843798,1.4015020806373875
0.2827661301586868,0.3388471431152114,1.3947403615854137
0.2780771788510821,0.33721182663204413,1.3880091792532558
0.27340536727288556,0.3355838961993195,1.3813083988969574
0.26875063277249267,0.33396331922315464,1.374637886355718
0.26411291292731165,0.3323500632507335,1.367997508049387
0.2594921455429269,0.3307440959696992,1.3613871309759626
0.2548882686522649,0.3291453852075497,1.3548066227091047
0.250301220514763,0.3275538989310353,1.3482558513956537
0.24573093961554138,0.3259696052455601,1.3417346857531687
0.2411773646645785,0.3243924723945845,1.335242995067466
0.23664043459588902,0.3228224687590308,1.3287806491901746
0.2321200885667043,0.32125956285669194,1.3223475185363005
0.22761626595665763,0.31970372334164143,1.3159434740817997
0.2231289063669697,0.3181549190036472,1.3095683873611639
0.21865794961964014,0.31661311876758685,1.303222130465015
0.21420333575663997,0.31507829169286583,1.296904576037709
0.2097650050391071,0.3135504069728381,1.2906155972749525
0.20534289794654548,0.3120294339342294,1.2843550679214277
0.20093695517602694,0.3105153420365623,1.2781228622684269
0.1965471176413962,0.3090081008715846,1.2719188551514993
0.1921733264724781,0.3075076801626992,1.2657429219481033
0.18781552301428794,0.3060140497643973,1.2595949385752754
0.1834736488262454,0.3045271796616934,1.253474781487303
0.17914764568139052,0.30304703996956295,1.2473823276734102
0.17483745556560315,0.30157360093238195,1.2413174546554513
0.17054302067682414,0.30010683292336987,1.2352800404856177
0.16626428342428134,0.29864670644403374,1.2292699637441493
