z,fsigma8_compare
0.7131264276718119,0.4774377172601143
0.7068643614897789,0.4798664581876908
0.7006251853129637,0.4823099207580757
0.6944088154705259,0.4847682263753779
0.6882151685974713,0.4872414976966689
0.6820441616335331,0.48972985864827695
0.6758957118220585,0.4922334344423336
0.669769736708898,0.49475235159357445
0.6636661541413014,0.49728673793640255
0.6575848822668142,0.49983672264221535
0.6515258395321815,0.5024024362370026
0.6454889446822529,0.5049840106192188
0.6394741167588944,0.5075815790779367
0.633481275099901,0.5101952763112838
0.627510339337916,0.5128252384451727
0.6215612293993531,0.5154716030523233
0.6156338655033227,0.5181345091715895
0.6097281681605613,0.5208140973275907
0.6038440581723663,0.5235105095506559
0.5979814566295338,0.5262238893970884
0.5921402849113,0.5289543819697512
0.5863204646842868,0.5317021339389849
0.5805219179014514,0.5344672935638624
0.5747445668010405,0.5372500107137849
0.5689883339055464,0.5400504368904279
0.5632531420206677,0.5428687252500443
0.5575389142342759,0.5457050306261276
0.5518455739153818,0.5485595095524466
0.5461730447131092,0.5514323202864567
0.5405212505556709,0.5543236228330931
0.5348901156493475,0.5572335789689571
0.5292795644774722,0.5601623522669011
0.5236895217994177,0.5631101081210168
0.5181199126495868,0.5660770137720424
0.5125706623364072,0.5690632383331874
0.5070416964413305,0.5720689528163908
0.5015329408178333,0.5750943301590171
0.4960443215904231,0.578139545250999
0.4905757651536482,0.5812047749624363
0.48512719817110983,0.5842901981716618
0.47969854757447883,0.5873959957937783
0.4742897405625164,0.5905223508096813
0.4689007046000968,0.5936694482955738
0.46353136741723544,0.5968374754529843
0.4581816570081194,0.6000266216392991
0.4528515016301411,0.6032370783988146
0.44754082980293797,0.606469039494326
0.44224957030743184,0.6097227009392595
0.43697765218487516,0.6129982610303596
0.4317250047358989,0.6162959203809438
0.42649155751956447,0.6196158819547327
0.42127724035241965,0.6229583511002742
0.41608198330755597,0.6263235355859654
0.4109057167136725,0.6297116456356905
0.40574837115414053,0.6331228939650851
0.40060987746607357,0.6365574958184407
0.39549016673939863,0.6400156690062593
0.3903891703159328,0.6434976339434778
0.3853068197884628,0.6470036136883701
0.38024304699982725,0.6505338339821426
